case_timestamp,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second,connections_number,thread_number
2024-10-04_18-23-19,4.797324421052632,4.7965725263157895,8,1
2024-10-04_18-23-44,25.247145749999998,25.1361221,96,12
2024-10-04_18-24-09,52.834768315789475,52.803677263157894,192,24
2024-10-04_18-24-34,42.022318092695,41.5589578695,256,32
