case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_09-39-33,5,1,1,4.96294,4.96471,4.964498333333334,4.550845000000001
2024-10-05_09-39-33,6,1,1,4.9646,4.96335,4.964498333333334,4.550845000000001
2024-10-05_09-39-33,7,1,1,4.96499,4.96601,4.964498333333334,4.550845000000001
2024-10-05_09-39-33,8,1,1,4.9641,4.96444,4.964498333333334,4.550845000000001
2024-10-05_09-39-33,9,1,1,4.96554,4.96477,4.964498333333334,4.550845000000001
2024-10-05_09-39-33,10,1,1,4.96371,4.96449,4.964498333333334,4.550845000000001
2024-10-05_09-39-33,11,1,1,4.96505,4.96426,4.964498333333334,4.550845000000001
2024-10-05_09-39-33,12,1,1,4.96493,4.96477,4.964498333333334,4.550845000000001
2024-10-05_09-39-33,13,1,1,4.9645,4.9647,4.964498333333334,4.550845000000001
2024-10-05_09-39-33,14,1,1,4.9639,4.96387,4.964498333333334,4.550845000000001
2024-10-05_09-39-33,15,1,1,4.96449,4.96477,4.964498333333334,4.550845000000001
2024-10-05_09-39-33,16,1,1,4.96523,0.0,4.964498333333334,4.550845000000001
