case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-04_18-36-47,1,8,1,2.843278,2.835693,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,2,8,1,3.364685,3.361597,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,3,8,1,4.992606,4.99122,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,4,8,1,4.77587,4.773969,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,5,8,1,5.216298,5.2170179999999995,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,6,8,1,4.335107,4.336503,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,7,8,1,3.160494,3.162798,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,8,8,1,3.895145,3.8948039999999997,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,9,8,1,3.635147,3.638699,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,10,8,1,3.9359,3.927713,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,11,8,1,6.830397,6.826284,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,12,8,1,4.498494,4.507268,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,13,8,1,4.393103,4.389772,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,14,8,1,6.426718,6.420922,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,15,8,1,3.528047,3.538076,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,16,8,1,2.453365,2.454792,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,17,8,1,2.505154,2.504151,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,18,8,1,3.69392,3.685359,4.157137578947368,4.155440157894737
2024-10-04_18-36-47,19,8,1,4.501886,4.486725,4.157137578947368,4.155440157894737
2024-10-04_18-37-12,1,96,12,25.086094,24.671985,25.9910844,25.85980325
2024-10-04_18-37-12,2,96,12,26.224474,26.23108,25.9910844,25.85980325
2024-10-04_18-37-12,3,96,12,28.070092,28.07886,25.9910844,25.85980325
2024-10-04_18-37-12,4,96,12,28.010668,27.956828,25.9910844,25.85980325
2024-10-04_18-37-12,5,96,12,27.927775,27.953881,25.9910844,25.85980325
2024-10-04_18-37-12,6,96,12,25.107538,25.072665,25.9910844,25.85980325
2024-10-04_18-37-12,7,96,12,28.276732,28.354575,25.9910844,25.85980325
2024-10-04_18-37-12,8,96,12,28.164197,28.061558,25.9910844,25.85980325
2024-10-04_18-37-12,9,96,12,27.083468,27.153644,25.9910844,25.85980325
2024-10-04_18-37-12,10,96,12,26.686566,26.681824,25.9910844,25.85980325
2024-10-04_18-37-12,11,96,12,26.549304,26.500343,25.9910844,25.85980325
