case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-03_10-57-29,5,8,1,18.30638,18.31042,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,6,8,1,18.315179999999998,18.31573,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,7,8,1,18.30202,18.29736,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,8,8,1,18.29429,18.29447,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,9,8,1,18.31603,18.31879,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,10,8,1,18.30621,18.30591,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,11,8,1,18.30685,18.30571,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,12,8,1,18.31575,18.314130000000002,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,13,8,1,18.30441,18.30328,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,14,8,1,18.31555,18.315730000000002,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,15,8,1,18.28995,18.29259,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,16,8,1,18.30433,18.304000000000002,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,17,8,1,18.31016,18.30853,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,18,8,1,18.294159999999998,18.29598,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,19,8,1,18.29195,18.29033,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,20,8,1,18.29764,18.29764,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,21,8,1,18.30525,18.30745,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,22,8,1,18.30619,18.30743,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,23,8,1,18.2984,18.29323,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,24,8,1,18.30458,18.30633,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,25,8,1,18.31898,18.31986,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,26,8,1,18.30654,18.3068,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,27,8,1,18.29058,18.28928,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,28,8,1,18.292569999999998,18.29314,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,29,8,1,18.32039,18.32227,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,30,8,1,18.31431,18.3128,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,31,8,1,18.28666,18.28527,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,32,8,1,18.29966,18.29991,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,33,8,1,18.29253,18.29835,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,34,8,1,18.30097,18.29413,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,35,8,1,18.29564,18.297330000000002,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,36,8,1,18.30875,18.31111,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,37,8,1,18.29791,18.29816,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,38,8,1,18.29781,18.2946,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,39,8,1,18.296030000000002,18.29807,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,40,8,1,18.29394,18.29248,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,41,8,1,18.29846,18.29986,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,42,8,1,18.29826,18.299129999999998,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,43,8,1,18.29005,18.28595,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,44,8,1,18.27946,18.28323,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,45,8,1,18.28911,18.28817,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,46,8,1,18.2747,18.27556,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,47,8,1,18.31523,18.31304,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,48,8,1,18.30402,18.30323,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,49,8,1,18.29692,18.30021,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,50,8,1,18.31049,18.31165,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,51,8,1,18.29812,18.29324,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,52,8,1,18.29236,18.29523,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,53,8,1,18.2815,18.280079999999998,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,54,8,1,18.31352,18.31492,18.301158235294118,18.301126078431377
2024-10-03_10-57-29,55,8,1,18.31832,18.31533,18.301158235294118,18.301126078431377
2024-10-03_10-58-34,5,16,2,36.55011,36.53188,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,6,16,2,36.54011,36.55899,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,7,16,2,36.55448,36.51761,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,8,16,2,36.5304,36.55737,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,9,16,2,36.64109,36.66119,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,10,16,2,36.85364,36.86714,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,11,16,2,36.85572,36.84586,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,12,16,2,36.84428,36.86236,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,13,16,2,36.83247,36.77661,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,14,16,2,36.85144,36.86362,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,15,16,2,36.85738,36.85346,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,16,16,2,36.82634,36.8555,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,17,16,2,36.81464,36.78665,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,18,16,2,36.72226,36.75949,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,19,16,2,36.707860000000004,36.71065,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,20,16,2,36.66319,36.65255,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,21,16,2,36.66051,36.66236,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,22,16,2,36.6957,36.68197,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,23,16,2,36.72781,36.72949,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,24,16,2,36.69364,36.67215,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,25,16,2,36.6909,36.68793,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,26,16,2,36.67196,36.69551,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,27,16,2,36.66237,36.645340000000004,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,28,16,2,36.67284,36.68004,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,29,16,2,36.70647,36.64021,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,30,16,2,36.69435,36.78763,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,31,16,2,36.6858,36.7019,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,32,16,2,36.6971,36.65546,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,33,16,2,36.67277,36.64876,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,34,16,2,36.6237,36.61645,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,35,16,2,36.6678,36.66484,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,36,16,2,36.67684,36.701,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,37,16,2,36.674170000000004,36.68176,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,38,16,2,36.69817,36.73361,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,39,16,2,36.71953,36.70389,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,40,16,2,36.67488,36.67843,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,41,16,2,36.714240000000004,36.71174,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,42,16,2,36.73305,36.75159,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,43,16,2,36.7122,36.68646,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,44,16,2,36.68844,36.6315,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,45,16,2,36.67225,36.69858,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,46,16,2,36.66918,36.68801,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,47,16,2,36.70714,36.70561,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,48,16,2,36.65892,36.63981,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,49,16,2,36.69854,36.681670000000004,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,50,16,2,36.70344,36.7148,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,51,16,2,36.69275,36.75381,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,52,16,2,36.70251,36.69689,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,53,16,2,36.68189,36.63679,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,54,16,2,36.68836,36.71369,36.700430000000004,36.70050549019608
2024-10-03_10-58-34,55,16,2,36.6863,36.68517,36.700430000000004,36.70050549019608
2024-10-03_11-00-17,5,32,4,65.76468,65.82923,68.18377176470588,68.19367058823529
2024-10-03_11-00-17,6,32,4,65.74123,65.68459,68.18377176470588,68.19367058823529
2024-10-03_11-00-17,7,32,4,65.78412,65.80012,68.18377176470588,68.19367058823529
2024-10-03_11-00-17,8,32,4,65.8194,65.77543,68.18377176470588,68.19367058823529
2024-10-03_11-00-17,9,32,4,65.89949,65.90647,68.18377176470588,68.19367058823529
2024-10-03_11-00-17,10,32,4,65.9581,65.98918,68.18377176470588,68.19367058823529
2024-10-03_11-00-17,11,32,4,66.13464,66.1795,68.18377176470588,68.19367058823529
2024-10-03_11-00-17,12,32,4,66.14177000000001,66.13183,68.18377176470588,68.19367058823529
2024-10-03_11-00-17,13,32,4,66.15689,66.0934,68.18377176470588,68.19367058823529
2024-10-03_11-00-17,14,32,4,66.05551,66.099,68.18377176470588,68.19367058823529
2024-10-03_11-00-17,15,32,4,66.12077,66.02502,68.18377176470588,68.19367058823529
