case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_06-29-50,5,8,2,33.93126,33.931960000000004,34.01415,34.01518818181818
2024-10-05_06-29-50,6,8,2,30.36159,30.36578,34.01415,34.01518818181818
2024-10-05_06-29-50,7,8,2,29.39134,29.39129,34.01415,34.01518818181818
2024-10-05_06-29-50,8,8,2,30.09182,30.09553,34.01415,34.01518818181818
2024-10-05_06-29-50,9,8,2,31.162619999999997,31.15297,34.01415,34.01518818181818
2024-10-05_06-29-50,10,8,2,37.071529999999996,37.07431,34.01415,34.01518818181818
2024-10-05_06-29-50,11,8,2,36.77584,36.76983,34.01415,34.01518818181818
2024-10-05_06-29-50,12,8,2,36.54142,36.54648,34.01415,34.01518818181818
2024-10-05_06-29-50,13,8,2,36.71447,36.74769,34.01415,34.01518818181818
2024-10-05_06-29-50,14,8,2,35.8892,35.86616,34.01415,34.01518818181818
2024-10-05_06-29-50,15,8,2,36.22456,36.22507,34.01415,34.01518818181818
