case_timestamp,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second,connections_number,thread_number
2024-10-06_05-06-29,4.585436923076923,4.967553076923077,1,1
2024-10-06_05-06-51,10.995393333333332,10.995288333333333,4,1
2024-10-06_05-07-14,9.746220000000001,10.55733846153846,8,1
2024-10-06_05-07-37,8.942059,8.942094666666668,12,1
2024-10-06_05-08-00,8.381428923076923,9.079414538461538,16,1
