case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-06_05-08-23,5,8,1,10.48888,10.48956,10.466300000000002,10.466425833333332
2024-10-06_05-08-23,6,8,1,10.47232,10.47219,10.466300000000002,10.466425833333332
2024-10-06_05-08-23,7,8,1,10.48744,10.4885,10.466300000000002,10.466425833333332
2024-10-06_05-08-23,8,8,1,10.49224,10.491629999999999,10.466300000000002,10.466425833333332
2024-10-06_05-08-23,9,8,1,10.45536,10.45572,10.466300000000002,10.466425833333332
2024-10-06_05-08-23,10,8,1,10.4436,10.4436,10.466300000000002,10.466425833333332
2024-10-06_05-08-23,11,8,1,10.46616,10.46572,10.466300000000002,10.466425833333332
2024-10-06_05-08-23,12,8,1,10.47832,10.47815,10.466300000000002,10.466425833333332
2024-10-06_05-08-23,13,8,1,10.4448,10.44532,10.466300000000002,10.466425833333332
2024-10-06_05-08-23,14,8,1,10.47768,10.47774,10.466300000000002,10.466425833333332
2024-10-06_05-08-23,15,8,1,10.43248,10.43245,10.466300000000002,10.466425833333332
2024-10-06_05-08-23,16,8,1,10.45632,10.45653,10.466300000000002,10.466425833333332
2024-10-06_05-08-46,5,64,8,68.431824,68.446228,62.93963199999999,68.16207584615384
2024-10-06_05-08-46,6,64,8,68.385816,68.379595,62.93963199999999,68.16207584615384
2024-10-06_05-08-46,7,64,8,68.192464,68.186417,62.93963199999999,68.16207584615384
2024-10-06_05-08-46,8,64,8,68.298736,68.313902,62.93963199999999,68.16207584615384
2024-10-06_05-08-46,9,64,8,68.27927199999999,68.274715,62.93963199999999,68.16207584615384
2024-10-06_05-08-46,10,64,8,68.27024,68.279418,62.93963199999999,68.16207584615384
2024-10-06_05-08-46,11,64,8,68.126736,68.115805,62.93963199999999,68.16207584615384
2024-10-06_05-08-46,12,64,8,68.082208,68.089255,62.93963199999999,68.16207584615384
2024-10-06_05-08-46,13,64,8,68.203184,68.192928,62.93963199999999,68.16207584615384
2024-10-06_05-08-46,14,64,8,68.029768,68.035071,62.93963199999999,68.16207584615384
2024-10-06_05-08-46,15,64,8,68.058696,68.0585,62.93963199999999,68.16207584615384
2024-10-06_05-08-46,16,64,8,67.856272,67.844652,62.93963199999999,68.16207584615384
2024-10-06_05-08-46,17,64,8,0.0,67.8905,62.93963199999999,68.16207584615384
2024-10-06_05-09-09,5,128,16,114.142568,114.150906,113.85021775000001,113.85465941666666
2024-10-06_05-09-09,6,128,16,113.94464,113.93669,113.85021775000001,113.85465941666666
2024-10-06_05-09-09,7,128,16,113.801216,113.826484,113.85021775000001,113.85465941666666
2024-10-06_05-09-09,8,128,16,113.889384,113.882944,113.85021775000001,113.85465941666666
2024-10-06_05-09-09,9,128,16,113.845008,113.849119,113.85021775000001,113.85465941666666
2024-10-06_05-09-09,10,128,16,113.974632,113.985807,113.85021775000001,113.85465941666666
2024-10-06_05-09-09,11,128,16,113.748194,113.749661,113.85021775000001,113.85465941666666
2024-10-06_05-09-09,12,128,16,113.71883,113.719921,113.85021775000001,113.85465941666666
2024-10-06_05-09-09,13,128,16,113.838776,113.844612,113.85021775000001,113.85465941666666
2024-10-06_05-09-09,14,128,16,113.720485,113.735831,113.85021775000001,113.85465941666666
2024-10-06_05-09-09,15,128,16,113.812568,113.818811,113.85021775000001,113.85465941666666
2024-10-06_05-09-09,16,128,16,113.766312,113.755127,113.85021775000001,113.85465941666666
2024-10-06_05-09-32,5,192,24,150.681014,150.677219,150.734462,150.7468165
2024-10-06_05-09-32,6,192,24,150.751492,150.787227,150.734462,150.7468165
2024-10-06_05-09-32,7,192,24,150.788287,150.846287,150.734462,150.7468165
2024-10-06_05-09-32,8,192,24,150.83670899999998,150.825819,150.734462,150.7468165
2024-10-06_05-09-32,9,192,24,150.734768,150.749156,150.734462,150.7468165
2024-10-06_05-09-32,10,192,24,150.897975,150.915235,150.734462,150.7468165
2024-10-06_05-09-32,11,192,24,150.93889,150.927887,150.734462,150.7468165
2024-10-06_05-09-32,12,192,24,150.605,150.643892,150.734462,150.7468165
2024-10-06_05-09-32,13,192,24,150.609278,150.603341,150.734462,150.7468165
2024-10-06_05-09-32,14,192,24,150.503958,150.508697,150.734462,150.7468165
2024-10-06_05-09-32,15,192,24,150.698786,150.71233,150.734462,150.7468165
2024-10-06_05-09-32,16,192,24,150.76738699999999,150.764708,150.734462,150.7468165
2024-10-06_05-09-55,5,256,32,186.4679222,186.5836662,186.7576359166667,186.77602090833332
2024-10-06_05-09-55,6,256,32,186.8884398,186.8653937,186.7576359166667,186.77602090833332
2024-10-06_05-09-55,7,256,32,186.7933138,186.8107897,186.7576359166667,186.77602090833332
2024-10-06_05-09-55,8,256,32,186.792212,186.7925971,186.7576359166667,186.77602090833332
2024-10-06_05-09-55,9,256,32,186.7349896,186.7270852,186.7576359166667,186.77602090833332
2024-10-06_05-09-55,10,256,32,186.7035024,186.708318,186.7576359166667,186.77602090833332
2024-10-06_05-09-55,11,256,32,186.7506156,186.7795447,186.7576359166667,186.77602090833332
2024-10-06_05-09-55,12,256,32,186.7516596,186.7703386,186.7576359166667,186.77602090833332
2024-10-06_05-09-55,13,256,32,186.6075464,186.664655,186.7576359166667,186.77602090833332
2024-10-06_05-09-55,14,256,32,186.7433362,186.7645519,186.7576359166667,186.77602090833332
2024-10-06_05-09-55,15,256,32,186.9674762,186.9696965,186.7576359166667,186.77602090833332
2024-10-06_05-09-55,16,256,32,186.8906172,186.8756143,186.7576359166667,186.77602090833332
