case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_06-25-14,5,8,2,36.17116,36.20745,36.166659090909086,36.16731181818182
2024-10-05_06-25-14,6,8,2,36.2402,36.212180000000004,36.166659090909086,36.16731181818182
2024-10-05_06-25-14,7,8,2,36.21584,36.22139,36.166659090909086,36.16731181818182
2024-10-05_06-25-14,8,8,2,36.13573,36.15098,36.166659090909086,36.16731181818182
2024-10-05_06-25-14,9,8,2,36.15112,36.13911,36.166659090909086,36.16731181818182
2024-10-05_06-25-14,10,8,2,36.17938,36.14232,36.166659090909086,36.16731181818182
2024-10-05_06-25-14,11,8,2,36.16814,36.2093,36.166659090909086,36.16731181818182
2024-10-05_06-25-14,12,8,2,36.183189999999996,36.17457,36.166659090909086,36.16731181818182
2024-10-05_06-25-14,13,8,2,36.130630000000004,36.12468,36.166659090909086,36.16731181818182
2024-10-05_06-25-14,14,8,2,36.14212,36.15137,36.166659090909086,36.16731181818182
2024-10-05_06-25-14,15,8,2,36.11574,36.10708,36.166659090909086,36.16731181818182
