case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_06-29-24,5,8,2,36.90579,36.89734,35.22277727272727,35.22056818181818
2024-10-05_06-29-24,6,8,2,35.1423,35.15236,35.22277727272727,35.22056818181818
2024-10-05_06-29-24,7,8,2,36.24435,36.24865,35.22277727272727,35.22056818181818
2024-10-05_06-29-24,8,8,2,35.43783,35.43051,35.22277727272727,35.22056818181818
2024-10-05_06-29-24,9,8,2,38.27798,38.2645,35.22277727272727,35.22056818181818
2024-10-05_06-29-24,10,8,2,37.12451,37.12214,35.22277727272727,35.22056818181818
2024-10-05_06-29-24,11,8,2,32.6031,32.60065,35.22277727272727,35.22056818181818
2024-10-05_06-29-24,12,8,2,34.30854,34.343109999999996,35.22277727272727,35.22056818181818
2024-10-05_06-29-24,13,8,2,36.3093,36.31089,35.22277727272727,35.22056818181818
2024-10-05_06-29-24,14,8,2,34.88631,34.84852,35.22277727272727,35.22056818181818
2024-10-05_06-29-24,15,8,2,30.21054,30.20758,35.22277727272727,35.22056818181818
