timestamp,thread_id,connection_num,requests_completed,throughput,gbit_per_second
1.05359,0,0,53020,53017.9,1.7351
2.05359,0,0,106396,53376,1.74902
3.05359,0,0,160333,53937,1.76741
4.0536,0,0,213933,53599.9,1.75636
5.0536,0,0,267996,54063,1.77153
6.0536,0,0,321692,53695.9,1.75951
7.0536,0,0,375515,53823,1.76367
8.05363,0,0,429293,53776.4,1.76214
9.05363,0,0,482700,53407,1.75004
10.0536,0,0,536573,53872.9,1.76531
11.0536,0,0,590285,53711.9,1.76003
12.0536,0,0,643913,53628,1.75728
13.0536,0,0,697661,53747.9,1.76121
14.0536,0,0,751693,54031.9,1.77052
15.0536,0,0,805693,54000,1.76947
16.0536,0,0,859548,53855,1.76472
17.0536,0,0,913581,54033,1.77055
18.0536,0,0,967694,54113,1.77317
19.0536,0,0,1021596,53901.9,1.76626
20.0536,0,0,1075755,54159,1.77468
1.05359,0,1,35677,35675.6,1.10276
2.05359,0,1,71689,36012,1.10701
3.05359,0,1,111682,39993,1.24133
4.0536,0,1,153177,41494.9,1.28142
5.0536,0,1,196060,42883,1.32552
6.0536,0,1,238745,42684.9,1.31898
7.0536,0,1,281577,42832,1.32496
8.05363,0,1,323457,41878.7,1.29591
9.05363,0,1,362499,39042,1.19823
10.0536,0,1,401672,39172.9,1.21678
11.0536,0,1,441090,39418,1.22578
12.0536,0,1,480795,39705,1.2318
13.0536,0,1,520862,40067,1.24133
14.0536,0,1,566104,45242,1.38967
15.0536,0,1,610034,43930,1.36061
16.0536,0,1,654506,44472,1.37614
17.0536,0,1,698632,44126,1.36862
18.0536,0,1,742927,44295,1.37414
19.0536,0,1,786790,43862.9,1.35339
20.0536,0,1,830702,43912,1.3621
1.05359,0,2,53112,53109.9,1.73908
2.05359,0,2,106497,53385,1.74932
3.05359,0,2,160446,53949,1.7678
4.0536,0,2,214033,53586.9,1.75594
5.0536,0,2,268081,54048,1.77104
6.0536,0,2,321793,53711.9,1.76003
7.0536,0,2,375590,53797,1.76282
8.05363,0,2,429361,53769.4,1.76191
9.05363,0,2,482785,53424,1.7506
