case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-06_04-56-35,5,8,1,19.81483,19.785429999999998,19.894915,19.892212500000003
2024-10-06_04-56-35,6,8,1,19.82332,19.816110000000002,19.894915,19.892212500000003
2024-10-06_04-56-35,7,8,1,19.83945,19.79787,19.894915,19.892212500000003
2024-10-06_04-56-35,8,8,1,19.919890000000002,19.98469,19.894915,19.892212500000003
2024-10-06_04-56-35,9,8,1,19.90806,19.89724,19.894915,19.892212500000003
2024-10-06_04-56-35,10,8,1,19.92093,19.92016,19.894915,19.892212500000003
2024-10-06_04-56-35,11,8,1,19.94143,19.96933,19.894915,19.892212500000003
2024-10-06_04-56-35,12,8,1,19.925819999999998,19.86425,19.894915,19.892212500000003
2024-10-06_04-56-35,13,8,1,19.88989,19.94704,19.894915,19.892212500000003
2024-10-06_04-56-35,14,8,1,19.915399999999998,19.87182,19.894915,19.892212500000003
2024-10-06_04-56-35,15,8,1,19.92159,19.91373,19.894915,19.892212500000003
2024-10-06_04-56-35,16,8,1,19.91837,19.93888,19.894915,19.892212500000003
2024-10-06_04-56-58,5,64,8,116.56368,116.40613,116.49319666666668,116.49173250000001
2024-10-06_04-56-58,6,64,8,116.71078,116.70578,116.49319666666668,116.49173250000001
2024-10-06_04-56-58,7,64,8,116.58544,116.61589,116.49319666666668,116.49173250000001
2024-10-06_04-56-58,8,64,8,116.64972,116.63059,116.49319666666668,116.49173250000001
2024-10-06_04-56-58,9,64,8,116.72288,116.80403,116.49319666666668,116.49173250000001
2024-10-06_04-56-58,10,64,8,116.48191,116.42404,116.49319666666668,116.49173250000001
2024-10-06_04-56-58,11,64,8,116.38199,116.36314,116.49319666666668,116.49173250000001
2024-10-06_04-56-58,12,64,8,116.38129,116.43485,116.49319666666668,116.49173250000001
2024-10-06_04-56-58,13,64,8,116.46869,116.3995,116.49319666666668,116.49173250000001
2024-10-06_04-56-58,14,64,8,116.36968,116.38522,116.49319666666668,116.49173250000001
2024-10-06_04-56-58,15,64,8,116.28296,116.28506,116.49319666666668,116.49173250000001
2024-10-06_04-56-58,16,64,8,116.31934,116.44656,116.49319666666668,116.49173250000001
2024-10-06_04-57-21,5,128,16,185.367747,185.438313,185.27101166666668,185.28752425000002
2024-10-06_04-57-21,6,128,16,185.379852,185.42745,185.27101166666668,185.28752425000002
2024-10-06_04-57-21,7,128,16,185.492329,185.461714,185.27101166666668,185.28752425000002
2024-10-06_04-57-21,8,128,16,185.293552,185.193733,185.27101166666668,185.28752425000002
2024-10-06_04-57-21,9,128,16,185.290449,185.425874,185.27101166666668,185.28752425000002
2024-10-06_04-57-21,10,128,16,185.300027,185.294051,185.27101166666668,185.28752425000002
2024-10-06_04-57-21,11,128,16,185.235262,185.310958,185.27101166666668,185.28752425000002
2024-10-06_04-57-21,12,128,16,185.267228,185.249557,185.27101166666668,185.28752425000002
2024-10-06_04-57-21,13,128,16,185.156919,185.076871,185.27101166666668,185.28752425000002
2024-10-06_04-57-21,14,128,16,185.069222,185.115031,185.27101166666668,185.28752425000002
2024-10-06_04-57-21,15,128,16,185.183355,185.230264,185.27101166666668,185.28752425000002
2024-10-06_04-57-21,16,128,16,185.216198,185.226475,185.27101166666668,185.28752425000002
2024-10-06_04-57-44,5,192,24,196.232359,196.212206,196.0729296666667,196.10208824999998
2024-10-06_04-57-44,6,192,24,195.928323,195.987481,196.0729296666667,196.10208824999998
2024-10-06_04-57-44,7,192,24,196.20389,196.165608,196.0729296666667,196.10208824999998
2024-10-06_04-57-44,8,192,24,196.004438,196.236478,196.0729296666667,196.10208824999998
2024-10-06_04-57-44,9,192,24,196.080197,195.915787,196.0729296666667,196.10208824999998
2024-10-06_04-57-44,10,192,24,196.166961,196.188266,196.0729296666667,196.10208824999998
2024-10-06_04-57-44,11,192,24,195.842048,196.176921,196.0729296666667,196.10208824999998
2024-10-06_04-57-44,12,192,24,196.17797,196.018385,196.0729296666667,196.10208824999998
2024-10-06_04-57-44,13,192,24,196.213262,196.106749,196.0729296666667,196.10208824999998
2024-10-06_04-57-44,14,192,24,196.111245,196.081,196.0729296666667,196.10208824999998
2024-10-06_04-57-44,15,192,24,195.982376,196.035091,196.0729296666667,196.10208824999998
2024-10-06_04-57-44,16,192,24,195.932087,196.101087,196.0729296666667,196.10208824999998
2024-10-06_04-58-07,5,256,32,196.111299,196.068013,196.08885683333332,196.0926241666667
2024-10-06_04-58-07,6,256,32,196.023264,196.160187,196.08885683333332,196.0926241666667
2024-10-06_04-58-07,7,256,32,196.154389,196.052373,196.08885683333332,196.0926241666667
2024-10-06_04-58-07,8,256,32,196.140804,196.173486,196.08885683333332,196.0926241666667
2024-10-06_04-58-07,9,256,32,196.070418,196.00484,196.08885683333332,196.0926241666667
2024-10-06_04-58-07,10,256,32,195.93158,196.214019,196.08885683333332,196.0926241666667
2024-10-06_04-58-07,11,256,32,196.120322,196.091219,196.08885683333332,196.0926241666667
2024-10-06_04-58-07,12,256,32,196.189505,196.181127,196.08885683333332,196.0926241666667
2024-10-06_04-58-07,13,256,32,196.212386,195.897424,196.08885683333332,196.0926241666667
2024-10-06_04-58-07,14,256,32,195.892121,196.138468,196.08885683333332,196.0926241666667
2024-10-06_04-58-07,15,256,32,196.193756,196.111874,196.08885683333332,196.0926241666667
2024-10-06_04-58-07,16,256,32,196.026438,196.01846,196.08885683333332,196.0926241666667
