case_timestamp,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second,connections_number,thread_number
2024-10-04_18-40-08,0.44721596842105266,0.44488603157894735,8,1
2024-10-04_18-40-34,3.7839561315789476,3.7482970631578945,96,12
2024-10-04_18-40-59,6.219247157894737,6.1428584736842105,192,24
2024-10-04_18-41-24,8.129096670526316,8.027696725263159,256,32
