case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_09-39-58,5,1,1,4.96488,4.96396,4.964565454545453,4.964539090909091
2024-10-05_09-39-58,6,1,1,4.96395,4.96486,4.964565454545453,4.964539090909091
2024-10-05_09-39-58,7,1,1,4.9645,4.96506,4.964565454545453,4.964539090909091
2024-10-05_09-39-58,8,1,1,4.96447,4.97171,4.964565454545453,4.964539090909091
2024-10-05_09-39-58,9,1,1,4.96501,4.95716,4.964565454545453,4.964539090909091
2024-10-05_09-39-58,10,1,1,4.96437,4.96495,4.964565454545453,4.964539090909091
2024-10-05_09-39-58,11,1,1,4.96544,4.96425,4.964565454545453,4.964539090909091
2024-10-05_09-39-58,12,1,1,4.96432,4.96325,4.964565454545453,4.964539090909091
2024-10-05_09-39-58,13,1,1,4.96386,4.96558,4.964565454545453,4.964539090909091
2024-10-05_09-39-58,14,1,1,4.96444,4.96501,4.964565454545453,4.964539090909091
2024-10-05_09-39-58,15,1,1,4.96498,4.96414,4.964565454545453,4.964539090909091
