case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_09-34-58,5,1,1,4.96565,4.97181,4.96468,4.964568181818183
2024-10-05_09-34-58,6,1,1,4.96363,4.95775,4.96468,4.964568181818183
2024-10-05_09-34-58,7,1,1,4.96505,4.96417,4.96468,4.964568181818183
2024-10-05_09-34-58,8,1,1,4.96478,4.96497,4.96468,4.964568181818183
2024-10-05_09-34-58,9,1,1,4.96474,4.96415,4.96468,4.964568181818183
2024-10-05_09-34-58,10,1,1,4.96432,4.96478,4.96468,4.964568181818183
2024-10-05_09-34-58,11,1,1,4.96432,4.9642,4.96468,4.964568181818183
2024-10-05_09-34-58,12,1,1,4.96462,4.96523,4.96468,4.964568181818183
2024-10-05_09-34-58,13,1,1,4.96536,4.96419,4.96468,4.964568181818183
2024-10-05_09-34-58,14,1,1,4.96368,4.96476,4.96468,4.964568181818183
2024-10-05_09-34-58,15,1,1,4.96533,4.96424,4.96468,4.964568181818183
