case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-04_11-45-24,1,8,1,10.39551,10.46538,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,2,8,1,10.43408,10.43465,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,3,8,1,10.4144,10.41382,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,4,8,1,10.40792,10.40809,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,5,8,1,10.42704,10.42722,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,6,8,1,10.40288,10.40244,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,7,8,1,10.41792,10.41799,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,8,8,1,10.41848,10.41898,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,9,8,1,10.38616,10.38587,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,10,8,1,10.42512,10.42575,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,11,8,1,10.4168,10.41603,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,12,8,1,10.41456,10.41437,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,13,8,1,10.40736,10.40763,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,14,8,1,10.4128,10.41253,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,15,8,1,10.38848,10.389230000000001,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,16,8,1,10.41864,10.4184,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,17,8,1,10.4224,10.42194,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,18,8,1,10.41384,10.41376,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,19,8,1,10.39464,10.394079999999999,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,20,8,1,10.39048,10.39197,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,21,8,1,10.43256,10.43142,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,22,8,1,10.43576,10.43633,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,23,8,1,10.4316,10.43151,10.409652711864409,10.410839491525424
2024-10-04_11-45-24,24,8,1,10.4256,10.42551,10.409652711864409,10.410839491525424
