case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-04_18-21-37,1,8,1,18.61992,18.601,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,2,8,1,18.69444,18.69592,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,3,8,1,18.69488,18.69444,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,4,8,1,18.70123,18.701729999999998,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,5,8,1,18.70843,18.70848,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,6,8,1,18.71395,18.71333,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,7,8,1,18.7112,18.71012,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,8,8,1,18.6802,18.68236,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,9,8,1,18.67765,18.67565,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,10,8,1,18.66084,18.66168,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,11,8,1,18.6777,18.678819999999998,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,12,8,1,18.701810000000002,18.70158,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,13,8,1,18.69344,18.69311,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,14,8,1,18.70527,18.704819999999998,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,15,8,1,18.68473,18.68634,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,16,8,1,18.67903,18.67711,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,17,8,1,18.66573,18.66408,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,18,8,1,18.67752,18.68137,18.68498368421053,18.684126842105265
2024-10-04_18-21-37,19,8,1,18.666719999999998,18.66647,18.68498368421053,18.684126842105265
2024-10-04_18-22-02,1,96,12,160.7682,162.73047,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,2,96,12,158.33086,158.19915,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,3,96,12,106.696804,106.233383,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,4,96,12,64.298274,63.87011,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,5,96,12,39.767537,39.751929,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,6,96,12,40.181695,40.214997,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,7,96,12,35.959777,35.945799,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,8,96,12,37.035004,37.159757,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,9,96,12,35.143396,34.825999,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,10,96,12,27.838824,27.450525,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,11,96,12,28.857188,28.826768,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,12,96,12,28.112772,27.903762,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,13,96,12,27.507186,27.586111,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,14,96,12,27.343477,27.349496,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,15,96,12,28.083803,27.893581,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,16,96,12,26.379499,26.287897,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,17,96,12,25.79804,25.757125,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,18,96,12,27.18172,27.131658,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,19,96,12,26.109874,25.928203,48.715397949999996,47.552336000000004
2024-10-04_18-22-02,20,96,12,22.914029,0.0,48.715397949999996,47.552336000000004
2024-10-04_18-22-28,1,192,24,54.7029915,54.5596989,23.38551158,22.47851155
2024-10-04_18-22-28,2,192,24,38.731824,38.718446899999996,23.38551158,22.47851155
2024-10-04_18-22-28,3,192,24,29.7189721,29.6982693,23.38551158,22.47851155
2024-10-04_18-22-28,4,192,24,26.2530209,26.1921948,23.38551158,22.47851155
2024-10-04_18-22-28,5,192,24,24.2206995,24.1039527,23.38551158,22.47851155
2024-10-04_18-22-28,6,192,24,22.3170346,22.2576332,23.38551158,22.47851155
2024-10-04_18-22-28,7,192,24,20.1582105,20.1410837,23.38551158,22.47851155
2024-10-04_18-22-28,8,192,24,19.2152456,19.2057965,23.38551158,22.47851155
2024-10-04_18-22-28,9,192,24,19.924691,20.0299129,23.38551158,22.47851155
2024-10-04_18-22-28,10,192,24,19.9609629,19.8064654,23.38551158,22.47851155
2024-10-04_18-22-28,11,192,24,20.0269325,20.0916743,23.38551158,22.47851155
2024-10-04_18-22-28,12,192,24,19.4270611,19.4145961,23.38551158,22.47851155
2024-10-04_18-22-28,13,192,24,19.6728212,19.576805,23.38551158,22.47851155
2024-10-04_18-22-28,14,192,24,17.7663057,17.918295,23.38551158,22.47851155
2024-10-04_18-22-28,15,192,24,18.9649663,19.0033381,23.38551158,22.47851155
2024-10-04_18-22-28,16,192,24,20.3122198,20.1668617,23.38551158,22.47851155
2024-10-04_18-22-28,17,192,24,19.7407602,19.825347700000002,23.38551158,22.47851155
2024-10-04_18-22-28,18,192,24,19.5363701,19.4398603,23.38551158,22.47851155
2024-10-04_18-22-28,19,192,24,19.3460242,19.4199985,23.38551158,22.47851155
2024-10-04_18-22-28,20,192,24,17.7131179,0.0,23.38551158,22.47851155
2024-10-04_18-22-54,1,256,32,30.3705979,29.9614001,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,2,256,32,32.790412599999996,32.7025493,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,3,256,32,32.8881143,32.9412446,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,4,256,32,32.7500129,32.812769,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,5,256,32,32.9666577,32.9468147,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,6,256,32,30.6172697,30.5284477,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,7,256,32,27.6560439,27.9491504,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,8,256,32,27.0591513,27.1518617,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,9,256,32,26.3292436,26.3803173,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,10,256,32,27.0458142,27.1028799,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,11,256,32,26.7665801,26.6349022,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,12,256,32,27.4261485,27.571735,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,13,256,32,27.587501,27.3912497,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,14,256,32,27.1823062,27.1641324,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,15,256,32,27.29506,27.3704849,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,16,256,32,29.0498415,28.9406534,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,17,256,32,29.9102307,30.1381846,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,18,256,32,28.220805,28.1030321,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,19,256,32,28.4011122,28.2751058,28.628997845000004,27.603345739999998
2024-10-04_18-22-54,20,256,32,20.2670536,0.0,28.628997845000004,27.603345739999998
