case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_09-37-28,5,1,1,4.96382,4.96301,4.963144545454545,4.963133636363636
2024-10-05_09-37-28,6,1,1,4.96272,4.96317,4.963144545454545,4.963133636363636
2024-10-05_09-37-28,7,1,1,4.96311,4.96309,4.963144545454545,4.963133636363636
2024-10-05_09-37-28,8,1,1,4.96327,4.96517,4.963144545454545,4.963133636363636
2024-10-05_09-37-28,9,1,1,4.96279,4.96099,4.963144545454545,4.963133636363636
2024-10-05_09-37-28,10,1,1,4.96302,4.96287,4.963144545454545,4.963133636363636
2024-10-05_09-37-28,11,1,1,4.96345,4.96338,4.963144545454545,4.963133636363636
2024-10-05_09-37-28,12,1,1,4.96316,4.9632,4.963144545454545,4.963133636363636
2024-10-05_09-37-28,13,1,1,4.96319,4.96324,4.963144545454545,4.963133636363636
2024-10-05_09-37-28,14,1,1,4.96311,4.96302,4.963144545454545,4.963133636363636
2024-10-05_09-37-28,15,1,1,4.96295,4.96333,4.963144545454545,4.963133636363636
