case_timestamp,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second,connections_number,thread_number
2024-10-04_18-33-24,0.5440927578947369,0.5423187894736842,8,1
2024-10-04_18-33-50,4.026159326315789,3.9929230631578947,96,12
2024-10-04_18-34-15,6.583595099999999,6.508775847368421,192,24
2024-10-04_18-34-40,9.104364557894735,9.005924236842105,256,32
