case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_09-38-43,5,1,1,4.59945,4.60555,4.915038181818182,4.915518181818182
2024-10-05_09-38-43,6,1,1,4.96206,4.961,4.915038181818182,4.915518181818182
2024-10-05_09-38-43,7,1,1,4.90813,4.9088,4.915038181818182,4.915518181818182
2024-10-05_09-38-43,8,1,1,4.96018,4.95973,4.915038181818182,4.915518181818182
2024-10-05_09-38-43,9,1,1,4.91471,4.9156,4.915038181818182,4.915518181818182
2024-10-05_09-38-43,10,1,1,4.95521,4.955,4.915038181818182,4.915518181818182
2024-10-05_09-38-43,11,1,1,4.92322,4.92283,4.915038181818182,4.915518181818182
2024-10-05_09-38-43,12,1,1,4.96056,4.96053,4.915038181818182,4.915518181818182
2024-10-05_09-38-43,13,1,1,4.95996,4.96054,4.915038181818182,4.915518181818182
2024-10-05_09-38-43,14,1,1,4.96035,4.95994,4.915038181818182,4.915518181818182
2024-10-05_09-38-43,15,1,1,4.96159,4.96118,4.915038181818182,4.915518181818182
