case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_09-36-13,5,1,1,4.96451,4.96454,4.9646027272727276,4.964632727272727
2024-10-05_09-36-13,6,1,1,4.96529,4.96451,4.9646027272727276,4.964632727272727
2024-10-05_09-36-13,7,1,1,4.96353,4.96498,4.9646027272727276,4.964632727272727
2024-10-05_09-36-13,8,1,1,4.96475,4.96448,4.9646027272727276,4.964632727272727
2024-10-05_09-36-13,9,1,1,4.96438,4.96451,4.9646027272727276,4.964632727272727
2024-10-05_09-36-13,10,1,1,4.96514,4.96456,4.9646027272727276,4.964632727272727
2024-10-05_09-36-13,11,1,1,4.96389,4.97316,4.9646027272727276,4.964632727272727
2024-10-05_09-36-13,12,1,1,4.96541,4.95642,4.9646027272727276,4.964632727272727
2024-10-05_09-36-13,13,1,1,4.96448,4.96406,4.9646027272727276,4.964632727272727
2024-10-05_09-36-13,14,1,1,4.96475,4.96406,4.9646027272727276,4.964632727272727
2024-10-05_09-36-13,15,1,1,4.9645,4.96568,4.9646027272727276,4.964632727272727
