case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-06_10-43-05,5,4,1,13.9693,13.96904,12.865387692307694,13.927630769230767
2024-10-06_10-43-05,6,4,1,13.96125,13.96044,12.865387692307694,13.927630769230767
2024-10-06_10-43-05,7,4,1,13.96401,13.96352,12.865387692307694,13.927630769230767
2024-10-06_10-43-05,8,4,1,13.95311,13.95272,12.865387692307694,13.927630769230767
2024-10-06_10-43-05,9,4,1,13.9567,13.95632,12.865387692307694,13.927630769230767
2024-10-06_10-43-05,10,4,1,13.92571,13.92512,12.865387692307694,13.927630769230767
2024-10-06_10-43-05,11,4,1,13.96654,13.96632,12.865387692307694,13.927630769230767
2024-10-06_10-43-05,12,4,1,13.95007,13.94924,12.865387692307694,13.927630769230767
2024-10-06_10-43-05,13,4,1,13.91615,13.91596,12.865387692307694,13.927630769230767
2024-10-06_10-43-05,14,4,1,13.91948,13.91884,12.865387692307694,13.927630769230767
2024-10-06_10-43-05,15,4,1,13.88021,13.87952,12.865387692307694,13.927630769230767
2024-10-06_10-43-05,16,4,1,13.88751,13.88692,12.865387692307694,13.927630769230767
2024-10-06_10-43-05,17,4,1,0.0,13.81524,12.865387692307694,13.927630769230767
2024-10-06_10-43-28,5,8,1,14.46968,14.47085,13.34620923076923,14.46077
2024-10-06_10-43-28,6,8,1,14.46104,14.45999,13.34620923076923,14.46077
2024-10-06_10-43-28,7,8,1,14.4608,14.46036,13.34620923076923,14.46077
2024-10-06_10-43-28,8,8,1,14.44808,14.44891,13.34620923076923,14.46077
2024-10-06_10-43-28,9,8,1,14.42832,14.427389999999999,13.34620923076923,14.46077
2024-10-06_10-43-28,10,8,1,14.49944,14.49959,13.34620923076923,14.46077
2024-10-06_10-43-28,11,8,1,14.46568,14.46548,13.34620923076923,14.46077
2024-10-06_10-43-28,12,8,1,14.42544,14.42613,13.34620923076923,14.46077
2024-10-06_10-43-28,13,8,1,14.41088,14.40979,13.34620923076923,14.46077
2024-10-06_10-43-28,14,8,1,14.44744,14.447600000000001,13.34620923076923,14.46077
2024-10-06_10-43-28,15,8,1,14.48736,14.48622,13.34620923076923,14.46077
2024-10-06_10-43-28,16,8,1,14.49656,14.49859,13.34620923076923,14.46077
2024-10-06_10-43-28,17,8,1,0.0,14.48911,13.34620923076923,14.46077
2024-10-06_10-43-51,5,12,1,14.42868,14.42865,13.318107692307693,14.43097076923077
2024-10-06_10-43-51,6,12,1,14.45796,14.45802,13.318107692307693,14.43097076923077
2024-10-06_10-43-51,7,12,1,14.414639999999999,14.413540000000001,13.318107692307693,14.43097076923077
2024-10-06_10-43-51,8,12,1,14.40792,14.40808,13.318107692307693,14.43097076923077
2024-10-06_10-43-51,9,12,1,14.431920000000002,14.43207,13.318107692307693,14.43097076923077
2024-10-06_10-43-51,10,12,1,14.45448,14.45476,13.318107692307693,14.43097076923077
2024-10-06_10-43-51,11,12,1,14.429400000000001,14.42937,13.318107692307693,14.43097076923077
2024-10-06_10-43-51,12,12,1,14.4042,14.40457,13.318107692307693,14.43097076923077
2024-10-06_10-43-51,13,12,1,14.43468,14.43436,13.318107692307693,14.43097076923077
2024-10-06_10-43-51,14,12,1,14.41308,14.41376,13.318107692307693,14.43097076923077
2024-10-06_10-43-51,15,12,1,14.41956,14.41831,13.318107692307693,14.43097076923077
2024-10-06_10-43-51,16,12,1,14.438880000000001,14.43982,13.318107692307693,14.43097076923077
2024-10-06_10-43-51,17,12,1,0.0,14.46731,13.318107692307693,14.43097076923077
2024-10-06_10-44-14,5,16,1,14.344448,14.344576,13.23869046153846,14.341517692307692
2024-10-06_10-44-14,6,16,1,14.366896,14.366954,13.23869046153846,14.341517692307692
2024-10-06_10-44-14,7,16,1,14.350368,14.350135,13.23869046153846,14.341517692307692
2024-10-06_10-44-14,8,16,1,14.356304,14.356553,13.23869046153846,14.341517692307692
2024-10-06_10-44-14,9,16,1,14.362672,14.361633,13.23869046153846,14.341517692307692
2024-10-06_10-44-14,10,16,1,14.317344,14.318895,13.23869046153846,14.341517692307692
2024-10-06_10-44-14,11,16,1,14.38528,14.384724,13.23869046153846,14.341517692307692
2024-10-06_10-44-14,12,16,1,14.309872,14.31,13.23869046153846,14.341517692307692
2024-10-06_10-44-14,13,16,1,14.333664,14.333273,13.23869046153846,14.341517692307692
2024-10-06_10-44-14,14,16,1,14.286992,14.28716,13.23869046153846,14.341517692307692
2024-10-06_10-44-14,15,16,1,14.324928,14.324753,13.23869046153846,14.341517692307692
2024-10-06_10-44-14,16,16,1,14.364208,14.364349,13.23869046153846,14.341517692307692
2024-10-06_10-44-14,17,16,1,0.0,14.336725,13.23869046153846,14.341517692307692
