case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_06-27-19,5,8,2,39.71737,39.71541,39.71439181818182,39.7109090909091
2024-10-05_06-27-19,6,8,2,39.70515,39.67785,39.71439181818182,39.7109090909091
2024-10-05_06-27-19,7,8,2,39.71461,39.70942,39.71439181818182,39.7109090909091
2024-10-05_06-27-19,8,8,2,39.719,39.71307,39.71439181818182,39.7109090909091
2024-10-05_06-27-19,9,8,2,39.7141,39.76758,39.71439181818182,39.7109090909091
2024-10-05_06-27-19,10,8,2,39.71464,39.68741,39.71439181818182,39.7109090909091
2024-10-05_06-27-19,11,8,2,39.71919,39.67833,39.71439181818182,39.7109090909091
2024-10-05_06-27-19,12,8,2,39.70778,39.73571,39.71439181818182,39.7109090909091
2024-10-05_06-27-19,13,8,2,39.71007,39.7346,39.71439181818182,39.7109090909091
2024-10-05_06-27-19,14,8,2,39.719480000000004,39.69977,39.71439181818182,39.7109090909091
2024-10-05_06-27-19,15,8,2,39.71692,39.70085,39.71439181818182,39.7109090909091
