case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-04_18-33-24,1,8,1,0.8370340000000001,0.80015,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,2,8,1,0.731294,0.7335076,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,3,8,1,0.604737,0.6126679,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,4,8,1,0.5540064,0.5458329,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,5,8,1,0.4625595,0.4560899,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,6,8,1,0.5037783,0.4934746,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,7,8,1,0.4189592,0.4285282,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,8,8,1,0.44672480000000003,0.445422,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,9,8,1,0.518531,0.5217287,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,10,8,1,0.4630455,0.4505639,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,11,8,1,0.6310648999999999,0.6438419,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,12,8,1,0.578366,0.5710993,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,13,8,1,0.4757591,0.4811125,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,14,8,1,0.6373604,0.6362966999999999,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,15,8,1,0.5442323,0.5398831,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,16,8,1,0.5670691,0.5705895,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,17,8,1,0.4355506,0.455455,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,18,8,1,0.5182918,0.507597,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-24,19,8,1,0.4093985,0.4102163,0.5440927578947369,0.5423187894736842
2024-10-04_18-33-50,1,96,12,4.7027641,4.0651281,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,2,96,12,4.1395499,4.123252,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,3,96,12,4.0940096,4.0926995999999995,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,4,96,12,3.9390684,3.951445,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,5,96,12,3.9790057,3.9724728,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,6,96,12,4.0242834,4.012941,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,7,96,12,4.0237868,4.0220361,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,8,96,12,3.9919666,3.9942131,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,9,96,12,4.0820983,4.0880203,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,10,96,12,3.9940496,3.9765371,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,11,96,12,3.899177,3.9123712999999998,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,12,96,12,3.8047264,3.8592885,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,13,96,12,3.8786291999999998,3.8198136,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,14,96,12,4.0312624,4.0083866,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,15,96,12,3.9424318,3.9496004,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,16,96,12,3.9498255,3.9638393,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,17,96,12,3.9839541,4.0120762,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,18,96,12,3.9999108,3.9112138,4.026159326315789,3.9929230631578942
2024-10-04_18-33-50,19,96,12,4.0365276,4.1302034,4.026159326315789,3.9929230631578942
2024-10-04_18-34-15,1,192,24,7.3156707,5.8843457,6.5835951,6.508775847368422
2024-10-04_18-34-15,2,192,24,6.5835033,6.6897619,6.5835951,6.508775847368422
2024-10-04_18-34-15,3,192,24,6.7599546,6.7105293,6.5835951,6.508775847368422
2024-10-04_18-34-15,4,192,24,6.7731126999999995,6.7363057,6.5835951,6.508775847368422
2024-10-04_18-34-15,5,192,24,6.6717404,6.7127492,6.5835951,6.508775847368422
2024-10-04_18-34-15,6,192,24,6.4242072,6.4454276,6.5835951,6.508775847368422
