case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_09-36-38,5,1,1,4.96386,4.95636,4.964587272727273,4.9638754545454535
2024-10-05_09-36-38,6,1,1,4.96492,4.96481,4.964587272727273,4.9638754545454535
2024-10-05_09-36-38,7,1,1,4.96495,4.9645,4.964587272727273,4.9638754545454535
2024-10-05_09-36-38,8,1,1,4.96391,4.96465,4.964587272727273,4.9638754545454535
2024-10-05_09-36-38,9,1,1,4.96508,4.96447,4.964587272727273,4.9638754545454535
2024-10-05_09-36-38,10,1,1,4.96453,4.96486,4.964587272727273,4.9638754545454535
2024-10-05_09-36-38,11,1,1,4.96489,4.96434,4.964587272727273,4.9638754545454535
2024-10-05_09-36-38,12,1,1,4.96407,4.96481,4.964587272727273,4.9638754545454535
2024-10-05_09-36-38,13,1,1,4.96471,4.96438,4.964587272727273,4.9638754545454535
2024-10-05_09-36-38,14,1,1,4.96463,4.96474,4.964587272727273,4.9638754545454535
2024-10-05_09-36-38,15,1,1,4.96491,4.96471,4.964587272727273,4.9638754545454535
