case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_06-27-44,5,8,2,36.84537,36.84774,36.95526,36.95585272727272
2024-10-05_06-27-44,6,8,2,35.14604,35.14172,36.95526,36.95585272727272
2024-10-05_06-27-44,7,8,2,37.47813,37.4968,36.95526,36.95585272727272
2024-10-05_06-27-44,8,8,2,36.857839999999996,36.84717,36.95526,36.95585272727272
2024-10-05_06-27-44,9,8,2,37.634550000000004,37.628,36.95526,36.95585272727272
2024-10-05_06-27-44,10,8,2,38.20019,38.20307,36.95526,36.95585272727272
2024-10-05_06-27-44,11,8,2,37.65251,37.67002,36.95526,36.95585272727272
2024-10-05_06-27-44,12,8,2,37.4448,37.42694,36.95526,36.95585272727272
2024-10-05_06-27-44,13,8,2,36.32631,36.3287,36.95526,36.95585272727272
2024-10-05_06-27-44,14,8,2,38.03975,38.05832,36.95526,36.95585272727272
2024-10-05_06-27-44,15,8,2,34.88237,34.865899999999996,36.95526,36.95585272727272
