case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_09-38-18,5,1,1,4.96451,4.96448,4.964574545454545,4.964538181818182
2024-10-05_09-38-18,6,1,1,4.9652,4.96507,4.964574545454545,4.964538181818182
2024-10-05_09-38-18,7,1,1,4.9641,4.96447,4.964574545454545,4.964538181818182
2024-10-05_09-38-18,8,1,1,4.96526,4.96473,4.964574545454545,4.964538181818182
2024-10-05_09-38-18,9,1,1,4.96392,4.96446,4.964574545454545,4.964538181818182
2024-10-05_09-38-18,10,1,1,4.96483,4.96451,4.964574545454545,4.964538181818182
2024-10-05_09-38-18,11,1,1,4.96437,4.96485,4.964574545454545,4.964538181818182
2024-10-05_09-38-18,12,1,1,4.96473,4.96297,4.964574545454545,4.964538181818182
2024-10-05_09-38-18,13,1,1,4.96545,4.96592,4.964574545454545,4.964538181818182
2024-10-05_09-38-18,14,1,1,4.96354,4.96352,4.964574545454545,4.964538181818182
2024-10-05_09-38-18,15,1,1,4.96441,4.96494,4.964574545454545,4.964538181818182
