case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_09-35-23,5,1,1,4.92015,4.91963,4.879680909090909,4.87971
2024-10-05_09-35-23,6,1,1,4.86883,4.86963,4.879680909090909,4.87971
2024-10-05_09-35-23,7,1,1,4.94705,4.94683,4.879680909090909,4.87971
2024-10-05_09-35-23,8,1,1,4.59381,4.59406,4.879680909090909,4.87971
2024-10-05_09-35-23,9,1,1,4.84978,4.84838,4.879680909090909,4.87971
2024-10-05_09-35-23,10,1,1,4.89179,4.89299,4.879680909090909,4.87971
2024-10-05_09-35-23,11,1,1,4.93513,4.93534,4.879680909090909,4.87971
2024-10-05_09-35-23,12,1,1,4.84332,4.84318,4.879680909090909,4.87971
2024-10-05_09-35-23,13,1,1,4.90621,4.9064,4.879680909090909,4.87971
2024-10-05_09-35-23,14,1,1,4.96018,4.95998,4.879680909090909,4.87971
2024-10-05_09-35-23,15,1,1,4.96024,4.96039,4.879680909090909,4.87971
