case_timestamp,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second,connections_number,thread_number
2024-10-03_10-26-09,4.874950576923077,4.970535961538461,1,1
2024-10-03_10-27-12,9.93914588235294,9.93914431372549,2,1
2024-10-03_10-31-23,13.093672549019606,13.092567843137255,4,1
2024-10-03_10-32-28,13.765349607843136,13.764511764705881,8,1
2024-10-03_10-33-32,14.350398461538463,14.631188076923078,12,1
2024-10-03_10-34-36,14.154112,14.431894730769232,16,1
2024-10-03_10-35-40,14.262578076923075,14.541582211538461,20,1
2024-10-03_10-36-44,13.637615538461539,13.905,24,1
