case_timestamp,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second,connections_number,thread_number
2024-10-04_18-35-05,3.485680473684211,3.4851905263157894,8,1
2024-10-04_18-35-31,24.832495736842105,24.80328936842105,96,12
2024-10-04_18-35-56,29.939301068421052,29.90780589473684,192,24
2024-10-04_18-36-21,36.695609765,35.93657399,256,32
