case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-06_10-44-37,5,8,1,14.05441,14.11999,14.507247499999998,14.5128725
2024-10-06_10-44-37,6,8,1,14.5304,14.52982,14.507247499999998,14.5128725
2024-10-06_10-44-37,7,8,1,14.5868,14.58693,14.507247499999998,14.5128725
2024-10-06_10-44-37,8,8,1,14.60728,14.60721,14.507247499999998,14.5128725
2024-10-06_10-44-37,9,8,1,14.5972,14.598139999999999,14.507247499999998,14.5128725
2024-10-06_10-44-37,10,8,1,14.59576,14.59546,14.507247499999998,14.5128725
2024-10-06_10-44-37,11,8,1,14.49392,14.49315,14.507247499999998,14.5128725
2024-10-06_10-44-37,12,8,1,14.51136,14.51103,14.507247499999998,14.5128725
2024-10-06_10-44-37,13,8,1,14.53504,14.53583,14.507247499999998,14.5128725
2024-10-06_10-44-37,14,8,1,14.53712,14.53654,14.507247499999998,14.5128725
2024-10-06_10-44-37,15,8,1,14.53744,14.53765,14.507247499999998,14.5128725
2024-10-06_10-44-37,16,8,1,14.50024,14.50272,14.507247499999998,14.5128725
2024-10-06_10-45-00,5,64,8,104.40608,104.40474999999999,104.47335999999997,104.47271916666665
2024-10-06_10-45-00,6,64,8,104.4952,104.49046,104.47335999999997,104.47271916666665
2024-10-06_10-45-00,7,64,8,104.47144,104.47368,104.47335999999997,104.47271916666665
2024-10-06_10-45-00,8,64,8,104.44471999999999,104.4512,104.47335999999997,104.47271916666665
2024-10-06_10-45-00,9,64,8,104.48656,104.48256,104.47335999999997,104.47271916666665
2024-10-06_10-45-00,10,64,8,104.41112,104.41249,104.47335999999997,104.47271916666665
2024-10-06_10-45-00,11,64,8,104.54552,104.54956,104.47335999999997,104.47271916666665
2024-10-06_10-45-00,12,64,8,104.58840000000001,104.57987,104.47335999999997,104.47271916666665
2024-10-06_10-45-00,13,64,8,104.4128,104.42387,104.47335999999997,104.47271916666665
2024-10-06_10-45-00,14,64,8,104.4732,104.46583,104.47335999999997,104.47271916666665
2024-10-06_10-45-00,15,64,8,104.51504,104.5193,104.47335999999997,104.47271916666665
2024-10-06_10-45-00,16,64,8,104.43024,104.41906,104.47335999999997,104.47271916666665
2024-10-06_10-45-47,5,192,24,196.302895,196.224455,196.19170858333334,196.20917333333333
2024-10-06_10-45-47,6,192,24,196.033479,196.205251,196.19170858333334,196.20917333333333
2024-10-06_10-45-47,7,192,24,196.295207,196.205741,196.19170858333334,196.20917333333333
2024-10-06_10-45-47,8,192,24,196.088154,196.204807,196.19170858333334,196.20917333333333
2024-10-06_10-45-47,9,192,24,196.210894,196.219824,196.19170858333334,196.20917333333333
2024-10-06_10-45-47,10,192,24,196.086235,196.186379,196.19170858333334,196.20917333333333
2024-10-06_10-45-47,11,192,24,196.163856,196.231083,196.19170858333334,196.20917333333333
2024-10-06_10-45-47,12,192,24,196.354388,196.222427,196.19170858333334,196.20917333333333
2024-10-06_10-45-47,13,192,24,196.11818,196.206893,196.19170858333334,196.20917333333333
2024-10-06_10-45-47,14,192,24,196.270689,196.184223,196.19170858333334,196.20917333333333
2024-10-06_10-45-47,15,192,24,196.228336,196.19997,196.19170858333334,196.20917333333333
2024-10-06_10-45-47,16,192,24,196.14819,196.219027,196.19170858333334,196.20917333333333
2024-10-06_10-46-10,5,256,32,196.150547,196.174493,196.21814883333334,196.23237508333332
2024-10-06_10-46-10,6,256,32,196.179459,196.344325,196.21814883333334,196.23237508333332
2024-10-06_10-46-10,7,256,32,196.29345,196.232179,196.21814883333334,196.23237508333332
2024-10-06_10-46-10,8,256,32,196.227816,196.122327,196.21814883333334,196.23237508333332
2024-10-06_10-46-10,9,256,32,196.166932,196.34724,196.21814883333334,196.23237508333332
2024-10-06_10-46-10,10,256,32,196.254356,196.187688,196.21814883333334,196.23237508333332
2024-10-06_10-46-10,11,256,32,196.172551,196.221221,196.21814883333334,196.23237508333332
2024-10-06_10-46-10,12,256,32,196.269572,196.268588,196.21814883333334,196.23237508333332
2024-10-06_10-46-10,13,256,32,196.233482,196.269391,196.21814883333334,196.23237508333332
2024-10-06_10-46-10,14,256,32,196.226587,196.30386000000001,196.21814883333334,196.23237508333332
2024-10-06_10-46-10,15,256,32,196.101947,196.055795,196.21814883333334,196.23237508333332
2024-10-06_10-46-10,16,256,32,196.341087,196.261394,196.21814883333334,196.23237508333332
