case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-06_06-33-15,5,8,1,19.55394,19.55463,19.482355,19.482758333333333
2024-10-06_06-33-15,6,8,1,19.46677,19.46736,19.482355,19.482758333333333
2024-10-06_06-33-15,7,8,1,19.51445,19.51483,19.482355,19.482758333333333
2024-10-06_06-33-15,8,8,1,19.49182,19.49292,19.482355,19.482758333333333
2024-10-06_06-33-15,9,8,1,19.5337,19.53246,19.482355,19.482758333333333
2024-10-06_06-33-15,10,8,1,19.51876,19.52088,19.482355,19.482758333333333
2024-10-06_06-33-15,11,8,1,19.503059999999998,19.503149999999998,19.482355,19.482758333333333
2024-10-06_06-33-15,12,8,1,19.46488,19.46508,19.482355,19.482758333333333
2024-10-06_06-33-15,13,8,1,19.38346,19.383580000000002,19.482355,19.482758333333333
2024-10-06_06-33-15,14,8,1,19.45844,19.4586,19.482355,19.482758333333333
2024-10-06_06-33-15,15,8,1,19.39124,19.39142,19.482355,19.482758333333333
2024-10-06_06-33-15,16,8,1,19.50774,19.50819,19.482355,19.482758333333333
2024-10-06_06-33-38,5,64,8,114.42511999999999,114.4288,114.43719416666666,114.43932833333334
2024-10-06_06-33-38,6,64,8,114.44225,114.37304,114.43719416666666,114.43932833333334
2024-10-06_06-33-38,7,64,8,114.3146,114.3779,114.43719416666666,114.43932833333334
2024-10-06_06-33-38,8,64,8,114.45309,114.49574,114.43719416666666,114.43932833333334
2024-10-06_06-33-38,9,64,8,114.54939,114.49933,114.43719416666666,114.43932833333334
2024-10-06_06-33-38,10,64,8,114.38587,114.35845,114.43719416666666,114.43932833333334
2024-10-06_06-33-38,11,64,8,114.44457,114.5668,114.43719416666666,114.43932833333334
2024-10-06_06-33-38,12,64,8,114.48161,114.34656,114.43719416666666,114.43932833333334
2024-10-06_06-33-38,13,64,8,114.48,114.58461,114.43719416666666,114.43932833333334
2024-10-06_06-33-38,14,64,8,114.40481,114.29909,114.43719416666666,114.43932833333334
2024-10-06_06-33-38,15,64,8,114.51488,114.47814,114.43719416666666,114.43932833333334
2024-10-06_06-33-38,16,64,8,114.35014,114.46348,114.43719416666666,114.43932833333334
2024-10-06_06-34-01,5,128,16,194.230735,194.392855,193.6975324166667,193.73117133333332
2024-10-06_06-34-01,6,128,16,194.146777,194.10463000000001,193.6975324166667,193.73117133333332
2024-10-06_06-34-01,7,128,16,193.614566,193.518318,193.6975324166667,193.73117133333332
2024-10-06_06-34-01,8,128,16,193.570477,193.817237,193.6975324166667,193.73117133333332
2024-10-06_06-34-01,9,128,16,193.511605,193.540369,193.6975324166667,193.73117133333332
2024-10-06_06-34-01,10,128,16,193.303798,193.178279,193.6975324166667,193.73117133333332
2024-10-06_06-34-01,11,128,16,193.677208,193.837637,193.6975324166667,193.73117133333332
2024-10-06_06-34-01,12,128,16,193.691118,193.601925,193.6975324166667,193.73117133333332
2024-10-06_06-34-01,13,128,16,193.609805,193.721963,193.6975324166667,193.73117133333332
2024-10-06_06-34-01,14,128,16,193.540982,193.632561,193.6975324166667,193.73117133333332
2024-10-06_06-34-01,15,128,16,193.810932,193.787837,193.6975324166667,193.73117133333332
2024-10-06_06-34-01,16,128,16,193.662386,193.640445,193.6975324166667,193.73117133333332
2024-10-06_06-34-24,5,192,24,195.901647,196.11178,196.08542133333333,196.07675250000003
2024-10-06_06-34-24,6,192,24,196.057602,195.89659699999999,196.08542133333333,196.07675250000003
2024-10-06_06-34-24,7,192,24,196.202801,196.194044,196.08542133333333,196.07675250000003
2024-10-06_06-34-24,8,192,24,196.24395,196.037086,196.08542133333333,196.07675250000003
2024-10-06_06-34-24,9,192,24,195.93987,196.095441,196.08542133333333,196.07675250000003
2024-10-06_06-34-24,10,192,24,196.146385,195.956587,196.08542133333333,196.07675250000003
2024-10-06_06-34-24,11,192,24,195.984326,196.032443,196.08542133333333,196.07675250000003
2024-10-06_06-34-24,12,192,24,196.153822,196.248351,196.08542133333333,196.07675250000003
2024-10-06_06-34-24,13,192,24,196.121799,196.228082,196.08542133333333,196.07675250000003
2024-10-06_06-34-24,14,192,24,196.047752,196.032914,196.08542133333333,196.07675250000003
2024-10-06_06-34-24,15,192,24,196.003093,196.052747,196.08542133333333,196.07675250000003
2024-10-06_06-34-24,16,192,24,196.22200899999999,196.034958,196.08542133333333,196.07675250000003
2024-10-06_06-34-47,5,256,32,196.104082,196.063859,196.08227975,196.1041543333333
2024-10-06_06-34-47,6,256,32,196.189681,196.176983,196.08227975,196.1041543333333
2024-10-06_06-34-47,7,256,32,195.991464,196.078616,196.08227975,196.1041543333333
2024-10-06_06-34-47,8,256,32,196.136937,196.226451,196.08227975,196.1041543333333
2024-10-06_06-34-47,9,256,32,196.013644,196.068151,196.08227975,196.1041543333333
2024-10-06_06-34-47,10,256,32,196.087555,196.01852399999999,196.08227975,196.1041543333333
2024-10-06_06-34-47,11,256,32,196.106535,196.144534,196.08227975,196.1041543333333
2024-10-06_06-34-47,12,256,32,196.11345,196.033751,196.08227975,196.1041543333333
2024-10-06_06-34-47,13,256,32,195.986479,196.161334,196.08227975,196.1041543333333
2024-10-06_06-34-47,14,256,32,196.025844,196.027764,196.08227975,196.1041543333333
2024-10-06_06-34-47,15,256,32,196.114655,196.071697,196.08227975,196.1041543333333
2024-10-06_06-34-47,16,256,32,196.117031,196.178188,196.08227975,196.1041543333333
