case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-05_06-25-39,5,8,2,34.282090000000004,34.253910000000005,36.683031818181824,36.68517090909091
2024-10-05_06-25-39,6,8,2,35.99382,36.06233,36.683031818181824,36.68517090909091
2024-10-05_06-25-39,7,8,2,37.05332,37.02643,36.683031818181824,36.68517090909091
2024-10-05_06-25-39,8,8,2,34.99976,35.0083,36.683031818181824,36.68517090909091
2024-10-05_06-25-39,9,8,2,38.1092,38.09264,36.683031818181824,36.68517090909091
2024-10-05_06-25-39,10,8,2,35.68185,35.67408,36.683031818181824,36.68517090909091
2024-10-05_06-25-39,11,8,2,33.33113,33.33283,36.683031818181824,36.68517090909091
2024-10-05_06-25-39,12,8,2,37.10861,37.16212,36.683031818181824,36.68517090909091
2024-10-05_06-25-39,13,8,2,39.46535,39.46369,36.683031818181824,36.68517090909091
2024-10-05_06-25-39,14,8,2,38.924080000000004,38.90891,36.683031818181824,36.68517090909091
2024-10-05_06-25-39,15,8,2,38.56414,38.55164,36.683031818181824,36.68517090909091
