case_timestamp,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second,connections_number,thread_number
2024-10-04_18-19-56,18.461576315789472,18.46353105263158,8,1
2024-10-04_18-20-21,133.0105027368421,133.0360197368421,96,12
2024-10-04_18-20-46,195.67637389473683,195.69624157894737,192,24
2024-10-04_18-21-12,195.4644087368421,195.66783342105262,256,32
