case_timestamp,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second,connections_number,thread_number
2024-10-04_18-30-03,3.7814901052631575,3.781138473684211,8,1
2024-10-04_18-30-28,28.56067352631579,28.53140247368421,96,12
2024-10-04_18-30-53,38.516846584210526,38.454796668421054,192,24
2024-10-04_18-31-18,63.48982763157894,63.36838910526316,256,32
