case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-04_11-18-47,1,1,1,9.51485,9.56422,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,2,1,1,9.53502,9.53323,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,3,1,1,9.5316,9.53345,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,4,1,1,9.53383,9.54048,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,5,1,1,9.534,9.52878,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,6,1,1,9.53327,9.53027,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,7,1,1,9.5338,9.53304,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,8,1,1,9.5321,9.53351,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,9,1,1,9.53347,9.53439,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,10,1,1,9.53347,9.53327,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,11,1,1,9.5336,9.53351,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,12,1,1,9.5331,9.53238,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,13,1,1,9.53332,9.53442,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,14,1,1,9.53361,9.53347,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,15,1,1,9.53396,9.53262,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,16,1,1,9.53258,9.54563,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,17,1,1,9.53359,9.522,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,18,1,1,9.53343,9.54125,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,19,1,1,9.53333,9.52437,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,20,1,1,9.53382,9.53345,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,21,1,1,9.53353,9.53452,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,22,1,1,9.53317,9.53243,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,23,1,1,9.53366,9.53413,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,24,1,1,9.53356,9.53224,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,25,1,1,9.53346,9.53589,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,26,1,1,9.53353,9.53201,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,27,1,1,9.53336,9.53349,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,28,1,1,9.53241,9.53359,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,29,1,1,9.53265,9.53344,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,30,1,1,9.53428,9.53337,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,31,1,1,9.53363,9.53263,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,32,1,1,9.53451,9.53314,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,33,1,1,9.53235,9.53582,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,34,1,1,9.53304,9.53199,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,35,1,1,9.53323,9.53337,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,36,1,1,9.53454,9.53475,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,37,1,1,9.53326,9.53047,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,38,1,1,9.53291,9.53365,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,39,1,1,9.53357,9.53346,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,40,1,1,9.53328,9.53467,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,41,1,1,9.53349,9.53323,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,42,1,1,9.53376,9.53355,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,43,1,1,9.53263,9.53206,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,44,1,1,9.53346,9.53446,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,45,1,1,9.53373,9.5325,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,46,1,1,9.53326,9.54265,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,47,1,1,9.53321,9.52445,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,48,1,1,9.53376,9.53847,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,49,1,1,9.53346,9.53245,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,50,1,1,9.5334,9.53714,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,51,1,1,9.53347,9.52513,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,52,1,1,9.53406,9.53436,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,53,1,1,9.53188,9.53344,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,54,1,1,9.53326,9.53245,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,55,1,1,9.53533,9.53332,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,56,1,1,9.53136,9.53324,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,57,1,1,9.53389,9.53446,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,58,1,1,9.53346,9.53376,9.53308406779661,9.53408406779661
2024-10-04_11-18-47,59,1,1,9.53341,9.54304,9.53308406779661,9.53408406779661
2024-10-04_11-19-52,1,2,1,19.01251,19.09656,19.06587423728814,19.06721474576271
2024-10-04_11-19-52,2,2,1,19.066760000000002,19.04676,19.06587423728814,19.06721474576271
2024-10-04_11-19-52,3,2,1,19.06678,19.071689999999997,19.06587423728814,19.06721474576271
2024-10-04_11-19-52,4,2,1,19.06686,19.089869999999998,19.06587423728814,19.06721474576271
2024-10-04_11-19-52,5,2,1,19.066769999999998,19.06334,19.06587423728814,19.06721474576271
2024-10-04_11-19-52,6,2,1,19.06698,19.04311,19.06587423728814,19.06721474576271
2024-10-04_11-19-52,7,2,1,19.06669,19.06511,19.06587423728814,19.06721474576271
