case_timestamp,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second,connections_number,thread_number
2024-10-06_06-45-56,8.808743846153847,9.542741538461538,1,1
2024-10-06_06-46-18,10.936105,10.936658333333334,4,1
2024-10-06_06-46-41,10.423213333333333,10.423208333333333,8,1
2024-10-06_06-47-04,9.254385999999998,9.254368416666667,12,1
2024-10-06_06-47-27,8.372347076923077,9.069792384615385,16,1
