case_timestamp,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second,connections_number,thread_number
2024-10-04_18-14-56,16.19275894736842,16.191782105263158,8,1
2024-10-04_18-15-21,156.69339105263157,156.78075315789474,96,12
2024-10-04_18-15-46,194.67073542105263,194.77098884210525,192,24
2024-10-04_18-16-11,195.88364542105265,196.0422535263158,256,32
