case_timestamp,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second,connections_number,thread_number
2024-10-06_04-54-40,4.964729166666667,4.964580000000001,1,1
2024-10-06_04-55-03,19.716504166666667,19.7146775,4,1
2024-10-06_04-55-26,20.112030833333332,20.15313,8,1
2024-10-06_04-55-49,19.138459166666667,19.1365525,12,1
2024-10-06_04-56-12,17.97365,17.973636666666668,16,1
