Timestamp,bucket,client_throughput_gbit_per_second,server_throughput_gbit_per_second,ALLOC_PIN,ENABLE_NAGLE,INCREASE_SOCKET_BUFFERS,PIN_THREADS,THREAD_COUNT,CONNECTIONS_PER_THREAD,SERVER_ADDR,QUEUE_DEPTH,INFLIGHT_OPS,PAGE_SIZE,PORT,VERBOSE,USE_ALIGNED_ALLOCATIONS,HALF_DUPLEX_MODE,RUN_DURATION_SECONDS
2024-10-06_09-16-18,6,20.40824,20.40795,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-18,7,20.594,20.596,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-18,8,20.48344,20.48246,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-18,9,20.597720000000002,20.59765,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-18,10,20.68158,20.68304,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-18,11,20.561799999999998,20.561510000000002,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-18,12,20.56876,20.56897,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-18,13,20.55304,20.55261,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-18,14,20.671599999999998,20.670180000000002,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-18,15,20.6998,20.70168,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-18,16,20.645400000000002,20.64432,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-18,17,20.61176,20.612009999999998,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-18,18,20.5942,20.59363,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-18,19,20.54995,20.53469,1,0,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,1,21.49807,21.55817,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,2,21.6562,21.65644,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,3,21.57386,21.57323,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,4,21.529400000000003,21.53006,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
