case_timestamp,bucket,connections_number,thread_number,client_throughput_gbit_per_second,server_throughput_gbit_per_second,average_client_throughput_gbit_per_second,average_server_throughput_gbit_per_second
2024-10-04_18-35-05,1,8,1,3.158374,3.147753,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,2,8,1,3.639075,3.634032,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,3,8,1,4.72652,4.732884,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,4,8,1,3.444653,3.444746,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,5,8,1,3.527062,3.528098,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,6,8,1,3.424909,3.415834,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,7,8,1,3.678132,3.681547,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,8,8,1,3.930127,3.926897,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,9,8,1,5.079659,5.08505,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,10,8,1,3.387603,3.386333,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,11,8,1,2.536287,2.536776,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,12,8,1,3.377955,3.376482,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,13,8,1,3.605029,3.605951,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,14,8,1,4.767055,4.767625,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,15,8,1,3.843872,3.845026,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,16,8,1,3.274145,3.279381,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,17,8,1,2.163161,2.16177,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,18,8,1,2.304833,2.303532,3.485680473684211,3.4851905263157894
2024-10-04_18-35-05,19,8,1,2.359478,2.358903,3.485680473684211,3.4851905263157894
2024-10-04_18-35-31,1,96,12,24.849763,24.21722,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,2,96,12,28.255997,28.243345,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,3,96,12,27.053838,27.120891,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,4,96,12,27.016802,27.003445,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,5,96,12,28.162049,28.079928,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,6,96,12,25.270632,25.374655,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,7,96,12,25.886352,26.003119,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,8,96,12,23.946647,24.716125,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,9,96,12,24.359961,23.586898,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,10,96,12,26.408676,26.168377,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,11,96,12,24.531614,24.624261999999998,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,12,96,12,24.171517,23.951152,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,13,96,12,23.702969,23.697358,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,14,96,12,23.072112,23.128699,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,15,96,12,25.995544,26.073751,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,16,96,12,21.91096,21.976989,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,17,96,12,22.440584,22.459243999999998,24.832495736842105,24.803289368421055
2024-10-04_18-35-31,18,96,12,22.482951,22.277652,24.832495736842105,24.803289368421055
